,num,name,blog or review,visitor review
971,68,배곧 투파인드피터 배곧점,방문자 리뷰,내부 인테리어가 깔끔하게 너무 예뻐요 음식 가격은 적당하고 맛있어요. 제 부도 놀러 갔다가 올라오는 길에 들른 건데 최고의 선택이었네요.
972,69,배곧 투파인드피터 배곧점,방문자 리뷰,최애 파스타집이에 요 벌써 번째 오는 투파 피 오늘은 연어샐러드 생각나서 왔습니다. 항상 맛있고 깨끗해요.
973,70,배곧 투파인드피터 배곧점,방문자 리뷰,둘이 오기 좋은 분위기네요 샐러드 파스타 맛있어요.
974,1,배곧 Cafe 다합,방문자 리뷰,커피도 맛 나고 분위기 좋아요.
975,2,배곧 Cafe 다합,방문자 리뷰,라떼 맛집이네요. 호두파이도 최고 다음에 꼭 포장해야겠어요.
976,3,배곧 Cafe 다합,방문자 리뷰,인생 브런치집입니다. 토마토 스튜 진짜 맛있고 분위기 랑 음식으로 감동 힐링됩니다.
977,4,배곧 Cafe 다합,방문자 리뷰,생각보다 장소가 좁지만 음식이 맛있습니다. 주차는 근처 공영주차장에 해야 합니다. 재방문 의사 있습니다.
978,5,배곧 Cafe 다합,방문자 리뷰,토마토 안심 스튜 맛있어요.
979,6,배곧 Cafe 다합,방문자 리뷰,음료가 맛있지는 않아요.
980,7,배곧 Cafe 다합,방문자 리뷰,엄마랑 넘 맛있게 먹구 왔어요. 토마토 스튜 짱짱맨.
981,8,배곧 Cafe 다합,방문자 리뷰,리뷰가 좋아 들리고 싶었던 카페에 요 버블티 맛있었어요. 다음엔 브런치 도 전해 볼게요.
982,9,배곧 Cafe 다합,방문자 리뷰,넘나 맛있어요.
983,10,배곧 Cafe 다합,방문자 리뷰,맛있어요.
984,11,배곧 Cafe 다합,방문자 리뷰,브런치도 맛있는데 토마토 스튜가 진짜 최고 맛있어요. 고기도 듬뿍 채소도 듬뿍.
985,12,배곧 Cafe 다합,방문자 리뷰,프렌치 토스트 달 다구리 증말 맛있어요. 샐러드랑 과일 양이 적어서 아쉬워요 아메리카노는 연한 편인 거 같아요.
986,13,배곧 Cafe 다합,방문자 리뷰,좋아요.
987,14,배곧 Cafe 다합,방문자 리뷰,좋아요.
988,15,배곧 Cafe 다합,방문자 리뷰,좋아요.
989,16,배곧 Cafe 다합,방문자 리뷰,맛있어요.
990,17,배곧 Cafe 다합,방문자 리뷰,배곧 전원주택 마을에 있는 브런치카페 외관 느낌이랑 다르게 내부는 엄청 넓진 않지만 인테레어도 깔끔하고 도란 도란 얘기 나누며 식사하기엔 부족함이 없었다 토마토 안심 스튜는 토마토 브로콜리 양파 당근 등이 들어가는데 묘하게 맛있었다 호밀빵을 스튜에 찍어 먹으니 달달하고 새콤한 맛이 더 좋아지는 것 같았다. 뭔가 카레를 먹는 듯한 느낌도 들어서 보니 버터밥을 추 가 가능 밥까지 먹으니 배가 엄청 불렀다 오픈 수제버거는 호미빵 안에 고기 패티 체 다치즈 토.
991,18,배곧 Cafe 다합,방문자 리뷰,조아요.
992,19,배곧 Cafe 다합,방문자 리뷰,조아요.
993,20,배곧 Cafe 다합,방문자 리뷰,괜찮아요.
994,21,배곧 Cafe 다합,방문자 리뷰,브런치도 맛있는데 토마토 스튜가 진짜 최고 맛있어요. 고기도 듬뿍 채소도 듬뿍.
995,22,배곧 Cafe 다합,방문자 리뷰,프렌치 토스트 달 다구리 증말 맛있어요. 샐러드랑 과일 양이 적어서 아쉬워요 아메리카노는 연한 편인 거 같아요.
996,23,배곧 Cafe 다합,방문자 리뷰,좋아요.
997,24,배곧 Cafe 다합,방문자 리뷰,좋아요.
998,25,배곧 Cafe 다합,방문자 리뷰,좋아요.
999,26,배곧 Cafe 다합,방문자 리뷰,맛있어요.
1000,27,배곧 Cafe 다합,방문자 리뷰,배곧 전원주택 마을에 있는 브런치카페 외관 느낌이랑 다르게 내부는 엄청 넓진 않지만 인테레어도 깔끔하고 도란 도란 얘기 나누며 식사하기엔 부족함이 없었다 토마토 안심 스튜는 토마토 브로콜리 양파 당근 등이 들어가는데 묘하게 맛있었다 호밀빵을 스튜에 찍어 먹으니 달달하고 새콤한 맛이 더 좋아지는 것 같았다. 뭔가 카레를 먹는 듯한 느낌도 들어서 보니 버터밥을 추 가 가능 밥까지 먹으니 배가 엄청 불렀다 오픈 수제버거는 호미빵 안에 고기 패티 체 다치즈 토.
1001,28,배곧 Cafe 다합,방문자 리뷰,조아요.
1002,29,배곧 Cafe 다합,방문자 리뷰,조아요.
1003,30,배곧 Cafe 다합,방문자 리뷰,괜찮아요.
1004,31,배곧 Cafe 다합,방문자 리뷰,브런치도 맛있는데 토마토 스튜가 진짜 최고 맛있어요. 고기도 듬뿍 채소도 듬뿍.
1005,32,배곧 Cafe 다합,방문자 리뷰,프렌치 토스트 달 다구리 증말 맛있어요. 샐러드랑 과일 양이 적어서 아쉬워요 아메리카노는 연한 편인 거 같아요.
1006,33,배곧 Cafe 다합,방문자 리뷰,좋아요.
1007,34,배곧 Cafe 다합,방문자 리뷰,좋아요.
1008,35,배곧 Cafe 다합,방문자 리뷰,좋아요.
1009,36,배곧 Cafe 다합,방문자 리뷰,맛있어요.
1010,37,배곧 Cafe 다합,방문자 리뷰,배곧 전원주택 마을에 있는 브런치카페 외관 느낌이랑 다르게 내부는 엄청 넓진 않지만 인테레어도 깔끔하고 도란 도란 얘기 나누며 식사하기엔 부족함이 없었다 토마토 안심 스튜는 토마토 브로콜리 양파 당근 등이 들어가는데 묘하게 맛있었다 호밀빵을 스튜에 찍어 먹으니 달달하고 새콤한 맛이 더 좋아지는 것 같았다. 뭔가 카레를 먹는 듯한 느낌도 들어서 보니 버터밥을 추 가 가능 밥까지 먹으니 배가 엄청 불렀다 오픈 수제버거는 호미빵 안에 고기 패티 체 다치즈 토.
1011,38,배곧 Cafe 다합,방문자 리뷰,조아요.
1012,39,배곧 Cafe 다합,방문자 리뷰,조아요.
1013,40,배곧 Cafe 다합,방문자 리뷰,괜찮아요.
1014,41,배곧 Cafe 다합,방문자 리뷰,라떼 맛나요.
1015,42,배곧 Cafe 다합,방문자 리뷰,뱅쇼 맛집 담에 또 올게오.
1016,43,배곧 Cafe 다합,방문자 리뷰,여자친구랑 갔는데 분위기도 좋고 코로나 때문에 테이크아웃 햇는데 코로나 풀리면 앉아서 담소도 나누고 하면 좋을 것 같아요.
1017,44,배곧 Cafe 다합,방문자 리뷰,파이도 맛있어요.
1018,45,배곧 Cafe 다합,방문자 리뷰,친구랑 다시 갈 거임. 얼죽아 매니아 단골집 케.
1019,46,배곧 Cafe 다합,방문자 리뷰,굿.
1020,47,배곧 Cafe 다합,방문자 리뷰,다녀본 브런치 카페 중 최고에 오.
1021,48,배곧 Cafe 다합,방문자 리뷰,샌드위치 진짜 너무 맛있어서 다음에 혼내줄려고 다시 갈 생각입니다.
1022,49,배곧 Cafe 다합,방문자 리뷰,라떼맛집.
1023,50,배곧 Cafe 다합,방문자 리뷰,배곧 신도시에 있는 브런치 카페인데 브런치가 아주 훌륭해요. 메뉴도 다양한 고 샌드위치도 종류도 많고 두툼하고 짱 맛있어요. 커피도 맛이 좋구 여 그래서인지 찾는 사람이 많더라고요 자리가 넓진 않아서 늦게 가면 앉을 곳이 없어요.
1024,51,배곧 Cafe 다합,방문자 리뷰,라떼 맛나요.
1025,52,배곧 Cafe 다합,방문자 리뷰,뱅쇼 맛집 담에 또 올게오.
1026,53,배곧 Cafe 다합,방문자 리뷰,여자친구랑 갔는데 분위기도 좋고 코로나 때문에 테이크아웃 햇는데 코로나 풀리면 앉아서 담소도 나누고 하면 좋을 것 같아요.
1027,54,배곧 Cafe 다합,방문자 리뷰,파이도 맛있어요.
1028,55,배곧 Cafe 다합,방문자 리뷰,친구랑 다시 갈 거임. 얼죽아 매니아 단골집 케.
1029,56,배곧 Cafe 다합,방문자 리뷰,굿.
1030,57,배곧 Cafe 다합,방문자 리뷰,다녀본 브런치 카페 중 최고에 오.
1031,58,배곧 Cafe 다합,방문자 리뷰,샌드위치 진짜 너무 맛있어서 다음에 혼내줄려고 다시 갈 생각입니다.
1032,59,배곧 Cafe 다합,방문자 리뷰,라떼맛집.
1033,60,배곧 Cafe 다합,방문자 리뷰,배곧 신도시에 있는 브런치 카페인데 브런치가 아주 훌륭해요. 메뉴도 다양한 고 샌드위치도 종류도 많고 두툼하고 짱 맛있어요. 커피도 맛이 좋구 여 그래서인지 찾는 사람이 많더라고요 자리가 넓진 않아서 늦게 가면 앉을 곳이 없어요.
1034,61,배곧 Cafe 다합,방문자 리뷰,라떼 맛나요.
1035,62,배곧 Cafe 다합,방문자 리뷰,뱅쇼 맛집 담에 또 올게오.
1036,63,배곧 Cafe 다합,방문자 리뷰,여자친구랑 갔는데 분위기도 좋고 코로나 때문에 테이크아웃 햇는데 코로나 풀리면 앉아서 담소도 나누고 하면 좋을 것 같아요.
1037,64,배곧 Cafe 다합,방문자 리뷰,파이도 맛있어요.
1038,65,배곧 Cafe 다합,방문자 리뷰,친구랑 다시 갈 거임. 얼죽아 매니아 단골집 케.
1039,66,배곧 Cafe 다합,방문자 리뷰,굿.
1040,67,배곧 Cafe 다합,방문자 리뷰,다녀본 브런치 카페 중 최고에 오.
1041,68,배곧 Cafe 다합,방문자 리뷰,샌드위치 진짜 너무 맛있어서 다음에 혼내줄려고 다시 갈 생각입니다.
1042,69,배곧 Cafe 다합,방문자 리뷰,라떼맛집.
1043,70,배곧 Cafe 다합,방문자 리뷰,배곧 신도시에 있는 브런치 카페인데 브런치가 아주 훌륭해요. 메뉴도 다양한 고 샌드위치도 종류도 많고 두툼하고 짱 맛있어요. 커피도 맛이 좋구 여 그래서인지 찾는 사람이 많더라고요 자리가 넓진 않아서 늦게 가면 앉을 곳이 없어요.
1044,1,배곧 속초물회대게찜전문점,방문자 리뷰,대게도 꽉 차 있고 반찬도 깔끔하고 맛나요 전도 다 따뜻 바삭해서 완전 맛있게 잘 먹었어요. 키로에 13만원 둘이서 약 19만원에 행복한 한상.
1045,2,배곧 속초물회대게찜전문점,방문자 리뷰,맛은 있는데 음식 나오는 게 너무 오래 걸려 요 회 덮밥이랑 물회 두 개 시켰는데 거의 30분은 기다렸네요.
1046,3,배곧 속초물회대게찜전문점,방문자 리뷰,정말 맛있게 잘 먹었습니다. 찜 쪄 나오면서 다 발라져 나와서 더 먹기 편했습니다. 마지막 대게 볶음밥과 함께 나온 깍두기 조합 너무 좋았습니다.
1047,4,배곧 속초물회대게찜전문점,방문자 리뷰,굿.
1048,5,배곧 속초물회대게찜전문점,방문자 리뷰,
1049,6,배곧 속초물회대게찜전문점,방문자 리뷰,대게 1 12만원 했구요. 후기 찾아서 믿고 왔는데 대 박 맛나게 먹고 왔네요. 일단 물회 광어회가 대박이였고 10여러 가지 스끼까지 정갈하고 깔금하게 나와서 너무 만족하게 먹고 왔습니다.
1050,7,배곧 속초물회대게찜전문점,방문자 리뷰,호객행위를 안해서 좋았고 대게도 맛있었어요.
1051,8,배곧 속초물회대게찜전문점,방문자 리뷰,가족들이랑 같이 먹고 왔어요. 양이 많아서 다들 배 부르게 먹었네요 대 게랑 물회 진짜 맛있어요.
1052,9,배곧 속초물회대게찜전문점,방문자 리뷰,가격이 조금 쎄 긴 하지만 아깝지 않아 요 먹기 좋게 다 손질되어 나오니 쏙쏙 빼먹기만 하면 되고 게 딱지 비벼나오는 밥과 총각 김치 최고에 요 재방문 의사 있어요.
1053,10,배곧 속초물회대게찜전문점,방문자 리뷰,물회 맛있어요.
1054,11,배곧 속초물회대게찜전문점,방문자 리뷰,너무 맛있게 먹었습니다. 물회 먹고 싶을 때마다 여기 와야겠어요.
1055,12,배곧 속초물회대게찜전문점,방문자 리뷰,사장님 친절해서 좋았어요. 대게 찜에 소주 한 잔 크 또 먹곱네요.
1056,13,배곧 속초물회대게찜전문점,방문자 리뷰,대게 진짜 맛있네요. 양도 많고 좋습니다.
1057,14,배곧 속초물회대게찜전문점,방문자 리뷰,처음 먹어본 회덮밥 맛있어요. 여기서 점심 먹구 계산할 때 이디아 10 할인쿠폰 꼭 챙기세요. 식당 바로 옆 이디아도 최고예요. 여기 물회 대게 찜두 최고.
1058,15,배곧 속초물회대게찜전문점,방문자 리뷰,가성비 짱이 구 맛있어요. 특히 칼국수가 진짜 존 맛탱 물회도 완전 짱이에요오.
1059,16,배곧 속초물회대게찜전문점,방문자 리뷰,광어 회덮밥 광어물회 먹었구요. 광어회덮밥 존 맛탱 회 신선한 데 이 거 맛 없다는 사람들은 회알 못.
1060,17,배곧 속초물회대게찜전문점,방문자 리뷰,맛있어요.
1061,18,배곧 속초물회대게찜전문점,방문자 리뷰,물회가 너무 매워요 칼국수는 맛있어요.
1062,19,배곧 속초물회대게찜전문점,방문자 리뷰,완전 단골 여기서 물회 먹고 몇 년째 단골하고 있음. 사장님 저 아시지요. 인 생물회칼국수.
1063,20,배곧 속초물회대게찜전문점,방문자 리뷰,너무 맛있게 먹었습니다. 물회 먹고 싶을 때마다 여기 와야겠어요.
1064,21,배곧 속초물회대게찜전문점,방문자 리뷰,사장님 친절해서 좋았어요. 대게 찜에 소주 한 잔 크 또 먹곱네요.
1065,22,배곧 속초물회대게찜전문점,방문자 리뷰,대게 진짜 맛있네요. 양도 많고 좋습니다.
1066,23,배곧 속초물회대게찜전문점,방문자 리뷰,처음 먹어본 회덮밥 맛있어요. 여기서 점심 먹구 계산할 때 이디아 10 할인쿠폰 꼭 챙기세요. 식당 바로 옆 이디아도 최고예요. 여기 물회 대게 찜두 최고.
1067,24,배곧 속초물회대게찜전문점,방문자 리뷰,가성비 짱이 구 맛있어요. 특히 칼국수가 진짜 존 맛탱 물회도 완전 짱이에요오.
1068,25,배곧 속초물회대게찜전문점,방문자 리뷰,광어 회덮밥 광어물회 먹었구요. 광어회덮밥 존 맛탱 회 신선한 데 이 거 맛 없다는 사람들은 회알 못.
1069,26,배곧 속초물회대게찜전문점,방문자 리뷰,맛있어요.
1070,27,배곧 속초물회대게찜전문점,방문자 리뷰,물회가 너무 매워요 칼국수는 맛있어요.
1071,28,배곧 속초물회대게찜전문점,방문자 리뷰,완전 단골 여기서 물회 먹고 몇 년째 단골하고 있음. 사장님 저 아시지요. 인 생물회칼국수.
1072,29,배곧 속초물회대게찜전문점,방문자 리뷰,대게도 직접 보고 고를 수 있고 맛있어요. 좋아요.
1073,30,배곧 속초물회대게찜전문점,방문자 리뷰,비싸긴 한데 음식 깔끔하고 좋네요. 과하게 큰 게를 권하지 않아서 좋았어요. 반찬도 아주 정갈합니다.
1074,31,배곧 속초물회대게찜전문점,방문자 리뷰,역시 대게는 맛있음.
1075,32,배곧 속초물회대게찜전문점,방문자 리뷰,칼국수 드세요 두 번 드세요.
1076,33,배곧 속초물회대게찜전문점,방문자 리뷰,가격 대비 음식 별로 42만원 어치 대게와 물회를 먹었는물 회반찬도 없고 대게 위에 파리 계속 날라다니고 반찬 중 국물 좀 없냐고 여쭈어보니 네 없는데요 황당만 원자리 회를 먹어도 미역국읔 주지 않나요.
